Symbol,Date,Close
FB,1/4/2016,102.22
FB,1/5/2016,102.73
FB,1/6/2016,102.97
FB,1/7/2016,97.92
FB,1/8/2016,97.33
FB,1/11/2016,97.51
FB,1/12/2016,99.37
FB,1/13/2016,95.44
FB,1/14/2016,98.37
FB,1/15/2016,94.97
FB,1/19/2016,95.26
FB,1/20/2016,94.35
FB,1/21/2016,94.16
FB,1/22/2016,97.94
FB,1/25/2016,97.01
FB,1/26/2016,97.34
FB,1/27/2016,94.45
FB,1/28/2016,109.11
FB,1/29/2016,112.21
FB,2/1/2016,115.09
FB,2/2/2016,114.61
FB,2/3/2016,112.69
FB,2/4/2016,110.49
FB,2/5/2016,104.07
FB,2/8/2016,99.75
FB,2/9/2016,99.54
FB,2/10/2016,101
FB,2/11/2016,101.91
FB,2/12/2016,102.01
FB,2/16/2016,101.61
FB,2/17/2016,105.2
FB,2/18/2016,103.47
FB,2/19/2016,104.57
FB,2/22/2016,107.16
FB,2/23/2016,105.46
FB,2/24/2016,106.88
FB,2/25/2016,108.07
FB,2/26/2016,107.92
FB,2/29/2016,106.92
FB,3/1/2016,109.82
FB,3/2/2016,109.95
FB,3/3/2016,109.58
FB,3/4/2016,108.39
FB,3/7/2016,105.73
FB,3/8/2016,105.93
FB,3/9/2016,107.51
FB,3/10/2016,107.32
FB,3/11/2016,109.41
FB,3/14/2016,109.89
FB,3/15/2016,110.67
FB,3/16/2016,112.18
FB,3/17/2016,111.02
FB,3/18/2016,111.45
FB,3/21/2016,111.85
FB,3/22/2016,112.25
FB,3/23/2016,112.54
FB,3/24/2016,113.05
FB,3/28/2016,113.69
FB,3/29/2016,116.14
FB,3/30/2016,114.7
FB,3/31/2016,114.1
FB,4/1/2016,116.06
FB,4/4/2016,112.55
FB,4/5/2016,112.22
FB,4/6/2016,113.71
FB,4/7/2016,113.64
FB,4/8/2016,110.63
FB,4/11/2016,108.99
FB,4/12/2016,110.61
FB,4/13/2016,110.51
FB,4/14/2016,110.84
FB,4/15/2016,109.64
FB,4/18/2016,110.45
